"Date","Price","Open","High","Low","Vol.","Change %"
"08/16/2022","12,933.85","12,896.75","12,962.60","12,867.85","","0.54%"
"08/12/2022","12,864.00","13,016.50","13,017.50","12,830.45","29.62M","-1.15%"
"08/11/2022","13,014.20","12,998.40","13,033.75","12,961.40","21.49M","0.49%"
"08/10/2022","12,950.70","12,986.25","13,053.10","12,915.50","21.92M","0.08%"
"08/08/2022","12,940.25","12,952.05","12,962.95","12,878.10","14.14M","0.00%"
"08/05/2022","12,939.75","13,003.85","13,068.30","12,920.00","21.55M","-0.33%"
"08/04/2022","12,982.35","12,720.05","12,992.25","12,681.30","37.89M","2.37%"
"08/03/2022","12,682.00","12,789.05","12,829.10","12,618.20","21.59M","-0.77%"
"08/02/2022","12,780.40","12,765.50","12,792.95","12,699.95","16.53M","0.11%"
"08/01/2022","12,766.85","12,835.40","12,883.75","12,707.70","20.08M","-0.08%"
"07/29/2022","12,776.55","12,677.75","12,835.45","12,526.30","33.38M","0.92%"
"07/28/2022","12,660.65","12,665.60","12,682.20","12,500.20","28.73M","0.25%"
"07/27/2022","12,628.95","12,341.65","12,647.75","12,301.85","20.89M","2.33%"
"07/26/2022","12,341.90","12,495.65","12,508.80","12,325.00","12.52M","-1.18%"
"07/25/2022","12,488.80","12,612.35","12,640.80","12,454.25","13.11M","-1.02%"
"07/22/2022","12,617.55","12,687.80","12,711.15","12,573.90","12.92M","-0.27%"
"07/21/2022","12,651.75","12,710.10","12,756.35","12,599.50","17.92M","-0.47%"
"07/20/2022","12,711.50","12,786.40","12,786.40","12,685.60","13.27M","0.23%"
"07/19/2022","12,682.20","12,680.40","12,820.25","12,663.15","15.39M","-0.25%"
"07/18/2022","12,713.45","12,827.35","12,869.40","12,668.45","16.22M","-0.15%"
"07/15/2022","12,732.00","12,775.40","12,800.75","12,665.00","12.42M","0.09%"
"07/14/2022","12,721.00","12,664.40","12,855.65","12,630.50","27.54M","0.78%"
"07/13/2022","12,622.30","12,494.70","12,639.15","12,442.55","16.68M","1.38%"
"07/12/2022","12,450.65","12,516.50","12,587.30","12,428.75","10.73M","-0.91%"
"07/11/2022","12,564.85","12,447.85","12,598.70","12,386.90","14.39M","0.93%"
"07/08/2022","12,449.45","12,449.30","12,460.05","12,392.35","11.16M","0.48%"
"07/07/2022","12,389.70","12,408.70","12,450.85","12,370.60","13.09M","0.47%"
"07/06/2022","12,331.15","12,264.00","12,350.70","12,220.40","12.71M","0.80%"
"07/05/2022","12,233.75","12,254.65","12,373.90","12,217.40","12.48M","0.13%"
"07/04/2022","12,218.20","12,240.30","12,344.55","12,143.95","9.98M","-0.35%"
"07/01/2022","12,260.90","12,124.45","12,296.30","12,084.00","11.41M","0.84%"
"06/30/2022","12,159.35","12,176.15","12,252.60","12,110.20","19.73M","-0.42%"
"06/29/2022","12,210.95","12,139.45","12,249.80","12,099.35","17.98M","-0.03%"
"06/28/2022","12,214.55","12,224.40","12,235.95","12,100.85","21.91M","-0.06%"
"06/27/2022","12,221.55","12,275.80","12,325.75","12,200.10","16.65M","0.35%"
"06/24/2022","12,178.40","12,173.25","12,270.50","12,150.55","20.25M","0.42%"
"06/23/2022","12,127.20","11,969.95","12,145.05","11,947.90","15.79M","1.58%"
"06/22/2022","11,939.05","12,050.65","12,147.65","11,893.15","14.56M","-1.32%"
"06/21/2022","12,098.35","11,887.00","12,118.05","11,882.70","13.50M","2.11%"
"06/20/2022","11,847.90","11,815.00","11,886.10","11,726.40","15.75M","0.37%"
"06/17/2022","11,803.95","12,000.65","12,038.25","11,745.05","24.86M","-2.18%"
"06/16/2022","12,066.65","12,321.60","12,330.50","12,022.45","16.23M","-1.59%"
"06/15/2022","12,261.35","12,248.40","12,299.55","12,204.75","12.72M","0.35%"
"06/14/2022","12,218.50","12,140.30","12,283.35","12,135.75","15.45M","0.22%"
"06/13/2022","12,191.85","12,288.25","12,410.75","12,130.65","14.77M","-1.83%"
"06/10/2022","12,419.20","12,363.70","12,447.65","12,330.20","14.17M","-0.37%"
"06/09/2022","12,465.90","12,284.80","12,481.95","12,228.10","21.44M","1.20%"
"06/08/2022","12,317.80","12,279.90","12,341.15","12,170.45","14.92M","0.31%"
"06/07/2022","12,279.65","12,352.85","12,362.70","12,189.65","13.79M","-1.07%"
"06/06/2022","12,412.40","12,406.60","12,463.80","12,360.60","14.02M","-0.05%"
"06/03/2022","12,418.80","12,556.80","12,622.35","12,401.65","14.93M","-0.65%"
"06/02/2022","12,500.35","12,407.40","12,518.60","12,376.70","20.16M","0.45%"
"06/01/2022","12,443.75","12,665.85","12,665.85","12,393.90","22.33M","-1.27%"
"05/31/2022","12,604.45","12,608.25","12,690.55","12,527.80","58.10M","-0.53%"
"05/30/2022","12,671.15","12,731.65","12,822.65","12,662.90","19.93M","0.01%"
"05/27/2022","12,669.95","12,635.40","12,688.05","12,555.85","17.39M","0.90%"
"05/26/2022","12,557.50","12,606.40","12,655.25","12,398.40","26.66M","0.11%"
"05/25/2022","12,543.85","12,749.00","12,808.30","12,526.05","18.86M","-1.16%"
"05/24/2022","12,691.60","12,908.80","12,926.20","12,666.30","25.98M","-1.53%"
"05/23/2022","12,889.20","13,121.00","13,253.80","12,854.00","21.15M","-1.35%"
"05/20/2022","13,065.50","12,718.80","13,089.40","12,707.95","34.84M","3.69%"
"05/19/2022","12,600.85","12,646.75","12,743.40","12,574.05","24.64M","-2.18%"
"05/18/2022","12,881.55","12,767.80","12,942.90","12,756.30","28.17M","1.06%"
"05/17/2022","12,745.95","12,627.45","12,759.15","12,548.65","15.45M","1.09%"
"05/16/2022","12,608.25","12,634.70","12,687.40","12,536.55","13.44M","-0.17%"
"05/13/2022","12,629.50","12,534.25","12,764.60","12,521.90","16.70M","1.65%"
"05/12/2022","12,424.45","12,514.80","12,521.60","12,299.20","17.45M","-1.06%"
"05/11/2022","12,557.65","12,530.15","12,632.20","12,407.60","23.89M","-0.31%"
"05/10/2022","12,596.30","12,753.90","12,869.40","12,557.75","17.34M","-1.48%"
"05/09/2022","12,785.00","12,727.65","12,856.65","12,665.30","13.44M","-0.28%"
"05/06/2022","12,820.90","12,840.85","12,896.40","12,726.55","13.51M","-1.44%"
"05/05/2022","13,008.50","13,181.75","13,284.55","12,968.15","14.20M","-0.77%"
"05/04/2022","13,108.80","13,462.20","13,510.70","13,068.20","17.73M","-2.61%"
"05/02/2022","13,460.25","13,397.30","13,479.50","13,323.50","16.22M","-0.02%"
"04/29/2022","13,462.85","13,507.10","13,765.95","13,429.25","21.13M","-0.13%"
"04/28/2022","13,480.00","13,473.35","13,547.15","13,377.60","19.85M","0.91%"
"04/27/2022","13,358.15","13,365.65","13,416.45","13,258.80","13.12M","-0.64%"
"04/26/2022","13,444.10","13,384.40","13,505.65","13,376.05","19.19M","1.11%"
"04/25/2022","13,296.75","13,441.95","13,516.80","13,263.10","16.46M","-2.01%"
"04/22/2022","13,569.85","13,786.80","13,786.80","13,516.60","21.39M","-1.82%"
"04/21/2022","13,821.30","13,703.60","13,838.10","13,670.25","20.89M","1.18%"
"04/20/2022","13,660.65","13,572.90","13,722.35","13,492.05","15.56M","1.02%"
"04/19/2022","13,522.45","13,774.35","13,853.15","13,413.45","17.94M","-1.42%"
"04/18/2022","13,717.30","13,699.40","13,823.45","13,612.30","12.92M","-0.40%"
"04/13/2022","13,772.75","13,761.15","13,849.15","13,698.70","12.07M","0.20%"
"04/12/2022","13,744.65","13,801.00","13,879.50","13,661.50","14.91M","-0.67%"
"04/11/2022","13,837.85","13,827.00","13,948.25","13,818.90","13.51M","-0.01%"
"04/08/2022","13,838.60","13,875.05","13,923.10","13,715.40","13.85M","0.17%"
"04/07/2022","13,815.00","13,786.70","13,972.45","13,779.15","20.19M","0.41%"
"04/06/2022","13,758.45","13,786.55","13,907.65","13,744.50","18.28M","-0.37%"
"04/05/2022","13,809.25","13,837.20","13,903.55","13,777.45","17.30M","0.15%"
"04/04/2022","13,789.25","13,630.45","13,806.50","13,571.45","15.07M","1.54%"
"04/01/2022","13,579.90","13,609.90","13,647.05","13,524.00","15.25M","-0.03%"
"03/31/2022","13,584.10","13,755.35","13,800.65","13,542.30","17.84M","-1.17%"
"03/30/2022","13,745.60","13,831.35","13,840.90","13,703.35","21.25M","-0.19%"
"03/29/2022","13,771.40","13,602.95","13,791.70","13,564.05","22.73M","1.54%"
"03/28/2022","13,562.25","13,642.20","13,722.05","13,491.90","20.96M","-0.33%"
"03/25/2022","13,607.05","13,771.80","13,785.65","13,530.30","19.67M","-0.86%"
"03/24/2022","13,724.50","13,501.90","13,783.45","13,474.60","27.35M","1.14%"
"03/23/2022","13,569.65","13,582.45","13,725.15","13,541.45","24.96M","0.42%"
"03/22/2022","13,513.15","13,554.50","13,577.75","13,400.90","20.48M","-0.27%"
"03/21/2022","13,549.55","13,632.10","13,749.40","13,530.90","30.97M","0.03%"
"03/17/2022","13,546.05","13,439.65","13,566.15","13,436.35","26.58M","1.28%"
"03/16/2022","13,374.50","13,446.50","13,447.30","13,256.10","17.91M","0.42%"
"03/15/2022","13,318.85","13,358.60","13,556.10","13,250.10","30.22M","-0.25%"
"03/14/2022","13,351.90","13,420.35","13,452.40","13,315.10","25.30M","-0.35%"
"03/11/2022","13,399.00","13,073.65","13,426.50","13,031.10","41.68M","2.46%"
"03/10/2022","13,077.05","13,170.55","13,227.10","13,041.55","22.65M","0.14%"
"03/09/2022","13,059.25","12,929.75","13,130.50","12,864.30","29.24M","1.67%"
"03/08/2022","12,844.85","12,534.00","12,873.75","12,524.85","28.37M","2.38%"
"03/07/2022","12,546.85","12,436.75","12,570.70","12,290.90","20.41M","-0.42%"
"03/04/2022","12,600.15","12,558.50","12,731.05","12,478.10","22.70M","-0.34%"
"03/03/2022","12,643.75","12,793.60","12,815.30","12,617.15","19.83M","-0.36%"
"03/02/2022","12,689.55","12,841.25","12,938.85","12,637.80","30.30M","-1.84%"
"02/28/2022","12,927.60","12,807.40","12,946.20","12,707.90","33.55M","0.22%"
"02/25/2022","12,899.85","12,622.85","12,925.50","12,593.10","20.88M","3.20%"
"02/24/2022","12,500.10","12,677.75","12,808.70","12,467.90","28.14M","-3.67%"
"02/23/2022","12,976.30","13,010.90","13,077.65","12,952.50","14.99M","0.17%"
"02/22/2022","12,954.50","12,807.30","12,976.35","12,768.45","20.83M","-0.58%"
"02/21/2022","13,029.90","13,168.40","13,221.60","12,999.25","15.61M","-1.35%"
"02/18/2022","13,208.80","13,303.75","13,303.75","13,189.50","19.84M","-0.87%"
"02/17/2022","13,324.40","13,472.15","13,475.75","13,310.00","17.71M","-0.75%"
"02/16/2022","13,425.10","13,421.05","13,519.75","13,332.70","18.24M","0.51%"
"02/15/2022","13,356.90","13,192.95","13,368.10","13,162.55","27.03M","0.79%"
"02/14/2022","13,252.15","13,334.60","13,482.70","13,218.25","27.99M","-1.91%"
"02/11/2022","13,510.30","13,524.90","13,583.25","13,452.80","27.30M","-0.75%"
"02/10/2022","13,613.05","13,602.80","13,646.50","13,505.85","29.50M","0.32%"
"02/09/2022","13,570.30","13,467.40","13,612.20","13,447.10","17.37M","0.93%"
"02/08/2022","13,444.70","13,390.70","13,508.55","13,318.20","27.91M","0.47%"
"02/07/2022","13,381.70","13,569.15","13,590.55","13,313.50","23.25M","-1.46%"
"02/04/2022","13,580.30","13,637.85","13,688.55","13,554.40","23.54M","-0.27%"
"02/03/2022","13,617.60","13,656.85","13,667.05","13,561.25","21.41M","-0.19%"
"02/02/2022","13,643.65","13,517.20","13,656.95","13,484.20","23.50M","1.23%"
"02/01/2022","13,477.50","13,280.05","13,495.00","13,222.70","30.35M","2.26%"
"01/31/2022","13,179.90","13,081.10","13,260.65","13,068.85","28.89M","1.52%"
"01/28/2022","12,983.05","12,850.85","13,208.80","12,834.20","35.24M","1.05%"
"01/27/2022","12,847.90","12,973.80","12,981.00","12,767.40","39.92M","-1.87%"
"01/25/2022","13,092.10","12,910.30","13,120.45","12,776.00","25.17M","0.72%"
"01/24/2022","12,998.60","13,225.10","13,238.60","12,846.55","34.61M","-1.85%"
"01/21/2022","13,243.05","13,409.65","13,417.60","13,150.70","29.97M","-1.57%"
"01/20/2022","13,454.90","13,695.90","13,712.75","13,415.75","18.49M","-1.66%"
"01/19/2022","13,682.70","13,701.05","13,726.25","13,536.20","27.75M","-0.11%"
"01/18/2022","13,697.60","13,887.20","13,962.90","13,676.80","27.50M","-1.19%"
"01/17/2022","13,862.45","13,954.75","13,970.15","13,819.70","29.06M","-0.73%"
"01/14/2022","13,964.15","14,024.55","14,082.85","13,935.65","29.36M","-0.62%"
"01/13/2022","14,051.15","13,856.50","14,097.45","13,843.60","26.48M","1.57%"
"01/12/2022","13,833.70","13,935.20","13,939.25","13,765.25","18.42M","-0.15%"
"01/11/2022","13,854.25","13,881.70","13,974.60","13,834.15","21.84M","-0.03%"
"01/10/2022","13,858.95","13,896.05","13,905.40","13,800.40","22.79M","0.01%"
"01/07/2022","13,857.95","13,949.90","13,961.75","13,841.95","13.70M","-0.39%"
"01/06/2022","13,912.25","13,988.50","14,066.80","13,878.30","15.18M","-0.63%"
"01/05/2022","13,999.85","14,090.30","14,136.15","13,968.95","21.53M","-0.29%"
"01/04/2022","14,040.65","14,207.05","14,239.45","14,017.55","19.66M","-0.82%"
"01/03/2022","14,156.40","14,247.65","14,280.00","14,148.05","15.15M","-0.47%"
"12/31/2021","14,223.00","14,164.60","14,254.10","14,133.40","18.05M","0.62%"
"12/30/2021","14,135.50","14,075.40","14,174.20","14,036.60","27.76M","0.44%"
"12/29/2021","14,072.90","13,881.80","14,112.45","13,857.75","31.94M","1.71%"
"12/28/2021","13,836.15","13,739.00","13,857.50","13,705.30","21.64M","0.92%"
"12/27/2021","13,710.15","13,491.40","13,723.80","13,472.10","27.20M","1.62%"
"12/24/2021","13,491.25","13,676.80","13,677.80","13,467.55","21.64M","-1.12%"
"12/23/2021","13,644.50","13,618.15","13,668.35","13,588.90","26.10M","0.71%"
"12/22/2021","13,547.70","13,339.45","13,564.60","13,269.95","23.62M","1.99%"
"12/21/2021","13,282.85","13,217.90","13,335.90","13,181.60","21.52M","0.75%"
"12/20/2021","13,184.45","13,177.15","13,259.05","13,005.20","34.67M","-0.35%"
"12/17/2021","13,230.70","13,410.50","13,420.75","13,152.95","25.18M","-1.22%"
"12/16/2021","13,393.65","13,603.20","13,604.50","13,316.55","22.14M","-0.88%"
"12/15/2021","13,512.05","13,569.00","13,576.30","13,406.40","21.66M","-0.47%"
"12/14/2021","13,575.90","13,419.25","13,601.40","13,402.30","34.39M","1.06%"
"12/13/2021","13,432.90","13,537.60","13,552.30","13,398.75","23.17M","-0.10%"
"12/10/2021","13,446.10","13,428.10","13,527.20","13,427.65","26.17M","-0.02%"
"12/09/2021","13,449.40","13,482.20","13,504.90","13,400.80","26.64M","0.12%"
"12/08/2021","13,433.85","13,300.20","13,456.95","13,280.20","31.64M","1.51%"
"12/07/2021","13,234.35","13,238.60","13,280.85","13,132.55","18.51M","0.32%"
"12/06/2021","13,192.25","13,463.55","13,467.80","13,168.50","16.13M","-1.87%"
"12/03/2021","13,443.85","13,608.00","13,610.25","13,426.45","18.16M","-0.83%"
"12/02/2021","13,557.00","13,510.85","13,585.30","13,472.35","23.52M","0.85%"
"12/01/2021","13,442.10","13,721.25","13,782.65","13,380.50","23.89M","-1.62%"
"11/30/2021","13,662.80","13,656.80","13,777.70","13,600.95","46.89M","0.10%"
"11/29/2021","13,648.80","13,910.95","13,998.15","13,622.50","38.16M","-1.07%"
"11/26/2021","13,797.10","13,487.30","13,990.40","13,455.25","63.44M","1.70%"
"11/25/2021","13,566.50","13,414.40","13,583.45","13,385.35","25.30M","1.18%"
"11/24/2021","13,408.10","13,518.40","13,557.80","13,379.90","21.50M","-0.61%"
"11/23/2021","13,489.95","13,206.00","13,534.35","13,152.55","27.83M","1.85%"
"11/22/2021","13,245.35","13,513.35","13,544.25","13,176.30","22.17M","-1.75%"
"11/18/2021","13,481.40","13,603.65","13,620.40","13,388.65","22.90M","-1.03%"
"11/17/2021","13,621.90","13,796.30","13,800.60","13,592.45","24.68M","-1.28%"
"11/16/2021","13,798.80","14,008.35","14,016.95","13,776.05","26.34M","-1.26%"
"11/15/2021","13,974.35","13,790.45","13,996.85","13,770.90","38.96M","1.45%"
"11/12/2021","13,774.65","13,806.60","13,807.50","13,685.15","18.65M","0.41%"
"11/11/2021","13,717.80","13,896.20","13,901.35","13,685.70","21.35M","-1.39%"
"11/10/2021","13,911.30","13,849.70","13,957.65","13,823.90","27.13M","0.23%"
"11/09/2021","13,878.70","13,920.10","14,061.25","13,851.20","27.77M","0.20%"
"11/08/2021","13,851.25","13,912.20","13,915.45","13,639.55","20.93M","-0.70%"
"11/04/2021","13,948.20","13,969.15","13,969.15","13,931.70","2.62M","0.43%"
"11/03/2021","13,888.30","14,022.85","14,053.85","13,818.30","22.72M","-0.75%"
"11/02/2021","13,993.20","14,060.80","14,098.45","13,878.30","32.55M","-0.40%"
"11/01/2021","14,049.45","13,952.10","14,072.55","13,830.15","20.51M","1.23%"
"10/29/2021","13,879.35","13,735.50","14,092.80","13,587.25","40.58M","0.72%"
"10/28/2021","13,780.60","14,092.60","14,129.10","13,736.75","24.05M","-2.23%"
"10/27/2021","14,094.25","14,002.25","14,202.15","13,993.85","22.93M","0.88%"
"10/26/2021","13,970.65","14,004.25","14,036.60","13,882.10","18.73M","0.19%"
"10/25/2021","13,943.85","13,945.10","13,983.25","13,637.55","22.27M","-0.04%"
"10/22/2021","13,949.65","14,207.65","14,215.05","13,891.85","27.66M","-1.55%"
"10/21/2021","14,169.95","14,300.90","14,306.15","13,990.90","27.44M","-0.05%"
"10/20/2021","14,177.35","14,360.40","14,424.15","14,127.60","19.65M","-1.44%"
"10/19/2021","14,384.35","14,626.30","14,682.95","14,357.15","17.88M","-1.46%"
"10/18/2021","14,598.20","14,771.25","14,795.90","14,570.85","21.82M","-0.89%"
"10/14/2021","14,728.65","14,711.00","14,802.40","14,698.75","16.61M","0.34%"
"10/13/2021","14,679.40","14,680.40","14,725.25","14,626.85","20.49M","0.34%"
"10/12/2021","14,629.20","14,650.55","14,726.10","14,521.00","21.33M","0.09%"
"10/11/2021","14,615.35","14,588.50","14,651.25","14,502.80","17.78M","0.69%"
"10/08/2021","14,514.80","14,624.10","14,656.50","14,468.90","17.98M","-0.33%"
"10/07/2021","14,562.20","14,564.45","14,591.35","14,489.90","26.69M","0.69%"
"10/06/2021","14,461.95","14,750.05","14,775.30","14,435.75","19.94M","-1.87%"
"10/05/2021","14,738.25","14,816.90","14,849.85","14,619.65","20.24M","-0.50%"
"10/04/2021","14,812.40","14,649.10","14,938.25","14,643.95","32.39M","1.54%"
"10/01/2021","14,587.65","14,424.30","14,603.90","14,397.55","21.73M","0.84%"
"09/30/2021","14,466.50","14,427.70","14,604.70","14,398.00","30.81M","0.43%"
"09/29/2021","14,404.95","14,203.50","14,515.45","14,172.50","34.48M","1.65%"
"09/28/2021","14,171.60","14,196.95","14,273.75","13,956.15","18.59M","0.11%"
"09/27/2021","14,156.70","14,297.55","14,316.15","14,106.70","13.34M","-0.93%"
"09/24/2021","14,289.15","14,402.80","14,457.70","14,247.50","10.83M","-0.64%"
"09/23/2021","14,380.50","14,393.10","14,407.05","14,311.30","10.60M","0.32%"
"09/22/2021","14,334.25","14,267.35","14,386.40","14,242.70","11.56M","0.39%"
"09/21/2021","14,278.95","14,093.85","14,300.00","14,033.40","14.45M","1.29%"
"09/20/2021","14,097.25","14,281.00","14,372.65","14,040.50","17.08M","-1.80%"
"09/17/2021","14,355.15","14,550.75","14,557.95","14,288.05","32.69M","-0.94%"
"09/16/2021","14,491.35","14,494.05","14,538.80","14,456.20","17.14M","0.02%"
"09/15/2021","14,487.90","14,457.55","14,505.60","14,410.35","13.07M","0.53%"
"09/14/2021","14,410.95","14,440.70","14,505.15","14,373.35","9.80M","0.24%"
"09/13/2021","14,377.05","14,339.30","14,389.70","14,258.05","8.02M","0.33%"
"09/09/2021","14,329.85","14,300.30","14,339.65","14,247.80","12.77M","-0.14%"
"09/08/2021","14,349.45","14,396.80","14,410.90","14,248.00","11.63M","-0.26%"
"09/07/2021","14,387.35","14,488.05","14,503.30","14,341.50","11.24M","-0.65%"
"09/06/2021","14,481.55","14,540.95","14,562.25","14,449.25","13.77M","-0.03%"
"09/03/2021","14,485.65","14,506.05","14,553.40","14,399.25","14.05M","0.19%"
"09/02/2021","14,458.50","14,373.55","14,500.40","14,364.00","16.43M","0.97%"
"09/01/2021","14,319.85","14,375.90","14,452.95","14,277.75","16.56M","-0.17%"
"08/31/2021","14,344.75","14,251.35","14,370.25","14,185.95","21.12M","0.86%"
"08/30/2021","14,222.50","13,975.10","14,246.45","13,960.80","16.75M","1.96%"
"08/27/2021","13,948.70","13,778.90","13,965.80","13,738.45","18.37M","1.38%"
"08/26/2021","13,758.60","13,821.95","13,874.20","13,729.10","14.88M","-0.52%"
"08/25/2021","13,830.50","13,874.40","13,902.85","13,767.90","16.40M","-0.33%"
"08/24/2021","13,876.05","13,758.30","13,902.35","13,578.90","30.81M","1.28%"
"08/23/2021","13,700.60","13,856.80","13,911.20","13,625.40","49.25M","-0.08%"
"08/20/2021","13,711.15","13,983.95","14,017.80","13,601.30","28.92M","-2.56%"
"08/18/2021","14,071.35","14,070.60","14,184.15","14,024.70","22.38M","0.21%"
"08/17/2021","14,041.25","13,986.75","14,118.80","13,969.75","24.72M","0.54%"
"08/16/2021","13,965.40","14,036.40","14,074.50","13,900.70","22.50M","-0.60%"
"08/13/2021","14,049.05","14,083.60","14,190.45","13,930.30","42.65M","-0.59%"
"08/12/2021","14,133.05","14,291.50","14,291.50","14,120.05","25.89M","-1.11%"
"08/11/2021","14,291.15","14,477.75","14,480.75","14,145.45","25.39M","-1.46%"
"08/10/2021","14,502.90","14,582.25","14,622.15","14,375.00","15.10M","-0.21%"
"08/09/2021","14,533.45","14,589.75","14,595.35","14,409.35","12.65M","0.11%"
"08/06/2021","14,517.50","14,599.30","14,612.55","14,490.25","18.70M","-0.43%"
"08/05/2021","14,579.85","14,640.30","14,689.55","14,540.50","15.50M","-0.10%"
"08/04/2021","14,594.35","14,654.65","14,743.30","14,562.35","15.10M","-0.37%"
"08/03/2021","14,647.85","14,498.70","14,690.40","14,457.95","24.14M","1.19%"
"08/02/2021","14,474.95","14,516.00","14,588.65","14,381.65","28.92M","0.34%"
"07/30/2021","14,425.30","13,962.35","14,479.10","13,903.80","53.62M","3.63%"
"07/29/2021","13,920.35","14,032.15","14,072.60","13,834.85","24.20M","-0.32%"
"07/28/2021","13,964.75","14,075.00","14,092.00","13,794.90","24.49M","-0.38%"
"07/27/2021","14,018.65","14,702.95","14,713.15","13,866.80","32.65M","-4.33%"
"07/26/2021","14,652.55","14,604.65","14,711.20","14,591.85","14.24M","0.37%"
"07/23/2021","14,597.85","14,557.15","14,630.05","14,500.05","15.19M","0.15%"
"07/22/2021","14,575.40","14,549.50","14,590.55","14,457.65","11.60M","0.66%"
"07/20/2021","14,479.20","14,680.60","14,689.40","14,453.95","13.48M","-1.30%"
"07/19/2021","14,669.90","14,556.75","14,707.00","14,549.85","11.75M","0.24%"
"07/16/2021","14,635.05","14,486.10","14,715.15","14,478.15","18.48M","1.16%"
"07/15/2021","14,467.45","14,530.60","14,564.20","14,444.30","10.08M","-0.27%"
"07/14/2021","14,507.00","14,457.00","14,547.55","14,424.05","14.91M","0.32%"
"07/13/2021","14,460.05","14,405.55","14,519.95","14,372.70","17.36M","0.61%"
"07/12/2021","14,372.20","14,409.15","14,447.85","14,322.80","9.44M","0.08%"
"07/09/2021","14,360.20","14,260.45","14,390.50","14,243.85","10.10M","0.64%"
"07/08/2021","14,269.30","14,424.15","14,484.30","14,240.30","10.63M","-1.27%"
"07/07/2021","14,453.20","14,354.00","14,471.40","14,320.20","12.76M","0.32%"
"07/06/2021","14,406.95","14,519.35","14,539.65","14,377.05","12.97M","-0.84%"
"07/05/2021","14,528.50","14,575.35","14,597.90","14,500.60","9.78M","-0.01%"
"07/02/2021","14,529.65","14,489.95","14,575.30","14,461.05","21.57M","0.60%"
"07/01/2021","14,442.45","14,327.40","14,465.35","14,294.40","17.44M","0.93%"
"06/30/2021","14,308.90","14,379.20","14,422.45","14,288.15","18.36M","-0.15%"
"06/29/2021","14,330.20","14,241.80","14,353.25","14,205.60","18.79M","0.58%"
"06/28/2021","14,247.60","14,120.35","14,308.90","14,095.00","17.63M","1.27%"
"06/25/2021","14,069.60","13,982.90","14,133.45","13,968.95","12.30M","0.73%"
"06/24/2021","13,967.95","14,019.25","14,058.65","13,900.05","13.42M","-0.36%"
"06/23/2021","14,018.05","14,115.45","14,179.60","14,003.80","12.76M","-0.55%"
"06/22/2021","14,095.00","14,126.10","14,146.10","14,028.15","15.85M","0.09%"
"06/21/2021","14,082.95","13,949.55","14,103.20","13,899.65","12.75M","0.37%"
"06/18/2021","14,030.60","14,110.50","14,194.90","13,855.10","25.17M","-0.36%"
"06/17/2021","14,081.60","14,193.45","14,245.85","13,987.05","18.81M","-0.94%"
"06/16/2021","14,215.70","14,336.10","14,354.00","14,183.10","18.97M","-0.75%"
"06/15/2021","14,322.65","14,464.50","14,505.00","14,309.55","13.80M","-0.88%"
"06/14/2021","14,449.60","14,447.75","14,525.35","14,217.45","20.45M","-0.10%"
"06/11/2021","14,464.05","14,331.95","14,530.95","14,300.10","29.96M","1.05%"
"06/10/2021","14,313.90","14,140.90","14,369.35","14,138.50","25.52M","1.38%"
"06/09/2021","14,118.90","14,220.35","14,362.45","14,046.75","33.23M","-0.50%"
"06/08/2021","14,189.85","14,064.40","14,207.30","13,920.20","25.97M","0.86%"
"06/07/2021","14,069.00","14,126.95","14,151.20","14,049.05","15.29M","-0.23%"
"06/04/2021","14,101.55","14,150.25","14,156.65","14,050.45","17.86M","-0.09%"
"06/03/2021","14,114.40","14,176.25","14,206.95","14,079.65","17.82M","-0.26%"
"06/02/2021","14,151.85","14,058.10","14,189.50","14,052.25","27.73M","0.67%"
"06/01/2021","14,058.05","14,086.05","14,109.05","13,939.45","23.16M","0.04%"
"05/31/2021","14,051.75","14,001.20","14,074.75","13,849.30","37.72M","0.84%"
"05/28/2021","13,934.10","14,092.35","14,098.40","13,893.55","43.11M","-1.18%"
"05/27/2021","14,100.05","14,157.10","14,169.70","14,022.75","38.75M","-0.19%"
"05/26/2021","14,127.25","14,138.75","14,228.60","14,088.30","25.45M","0.26%"
"05/25/2021","14,090.10","14,120.90","14,127.60","14,025.95","16.29M","0.40%"
"05/24/2021","14,034.65","14,028.85","14,171.40","14,015.60","30.65M","0.29%"
"05/21/2021","13,993.70","14,036.75","14,085.65","13,974.45","20.19M","0.17%"
"05/20/2021","13,970.20","14,025.35","14,056.20","13,903.10","31.30M","-0.22%"
"05/19/2021","14,001.35","13,859.60","14,039.10","13,839.20","30.99M","1.22%"
"05/18/2021","13,832.40","13,934.35","13,995.35","13,804.70","21.81M","-0.19%"
"05/17/2021","13,858.70","13,921.30","13,958.60","13,741.25","34.37M","-0.19%"
"05/14/2021","13,885.50","14,141.10","14,252.35","13,848.95","53.07M","-1.28%"
"05/12/2021","14,065.05","14,135.10","14,224.50","14,000.10","52.76M","-0.01%"
"05/11/2021","14,066.65","14,112.65","14,282.90","14,013.25","46.93M","-0.46%"
"05/10/2021","14,131.85","13,965.50","14,228.40","13,861.45","55.08M","2.80%"
"05/07/2021","13,747.10","13,799.25","13,924.70","13,718.65","32.93M","0.00%"
"05/06/2021","13,747.75","13,897.55","13,960.80","13,651.20","59.02M","-0.23%"
"05/05/2021","13,779.70","13,293.00","13,809.15","13,210.50","101.24M","4.12%"
"05/04/2021","13,234.75","13,573.85","13,573.85","13,200.70","29.09M","-2.02%"
