"Date","Price","Open","High","Low","Vol.","Change %"
"02-01-2019","11,586.20","11,660.40","11,697.85","11,535.95","81.19K","-0.99%"
"01-01-2019","11,702.05","11,608.55","11,718.00","11,526.75","51.37K","1.00%"
"31-12-2018","11,585.90","11,646.90","11,655.70","11,568.15","53.26K","0.00%"
"28-12-2018","11,586.25","11,523.35","11,615.60","11,515.55","71.17K","1.11%"
"27-12-2018","11,459.00","11,563.70","11,583.30","11,446.75","116.67K","-0.14%"
"26-12-2018","11,475.60","11,298.95","11,495.20","11,204.55","65.39K","1.25%"
"24-12-2018","11,334.45","11,449.80","11,454.70","11,319.15","76.52K","-0.91%"
"21-12-2018","11,439.05","11,601.55","11,632.35","11,397.85","80.98K","-1.39%"
"20-12-2018","11,599.75","11,537.30","11,616.45","11,508.60","86.15K","-0.14%"
"19-12-2018","11,616.30","11,522.15","11,631.55","11,520.25","103.15K","1.04%"
"18-12-2018","11,496.45","11,402.25","11,509.05","11,360.95","85.40K","0.48%"
"17-12-2018","11,441.90","11,364.75","11,452.80","11,362.75","78.50K","1.01%"
"14-12-2018","11,327.60","11,373.40","11,399.35","11,296.00","89.76K","-0.36%"
"13-12-2018","11,368.10","11,349.45","11,421.05","11,323.60","103.86K","0.78%"
"12-12-2018","11,279.75","11,126.50","11,297.30","11,095.45","102.83K","1.79%"
"11-12-2018","11,081.65","10,875.65","11,103.55","10,837.60","149.27K","0.19%"
"10-12-2018","11,060.95","11,093.45","11,179.90","11,051.00","114.57K","-2.26%"
"07-12-2018","11,316.45","11,195.85","11,341.05","11,186.60","140.36K","1.41%"
"06-12-2018","11,158.85","11,237.75","11,247.15","11,146.80","77.13K","-1.40%"
"05-12-2018","11,316.75","11,302.05","11,340.00","11,272.70","84.62K","-0.30%"
"04-12-2018","11,351.30","11,414.55","11,422.20","11,310.05","83.83K","-0.68%"
"03-12-2018","11,428.85","11,503.85","11,517.30","11,388.90","121.76K","-0.09%"
"30-11-2018","11,438.80","11,474.30","11,474.30","11,376.40","110.91K","0.09%"
"29-11-2018","11,428.30","11,305.25","11,452.30","11,290.40","169.72K","1.83%"
"28-11-2018","11,222.85","11,200.55","11,247.15","11,187.80","94.41K","0.44%"
"27-11-2018","11,173.30","11,094.50","11,190.90","11,088.40","76.51K","0.44%"
"26-11-2018","11,124.35","11,048.65","11,132.60","11,005.60","77.92K","1.18%"
"22-11-2018","10,994.20","11,084.15","11,126.55","10,972.85","55.34K","-0.84%"
"21-11-2018","11,087.80","11,038.90","11,122.95","11,011.05","78.08K","0.40%"
"20-11-2018","11,043.15","11,098.50","11,111.00","11,019.25","68.96K","-0.77%"
"19-11-2018","11,128.60","11,183.15","11,184.70","11,095.60","72.14K","-0.10%"
"16-11-2018","11,140.05","11,089.30","11,170.30","11,069.75","114.45K","0.77%"
"15-11-2018","11,055.20","10,946.85","11,071.35","10,880.35","82.23K","1.10%"
"14-11-2018","10,934.95","10,943.00","10,978.95","10,888.15","124.31K","0.62%"
"13-11-2018","10,867.60","10,712.00","10,879.90","10,694.25","83.03K","1.03%"
"12-11-2018","10,757.00","10,887.25","10,943.65","10,736.25","68.70K","-1.08%"
"09-11-2018","10,874.60","10,874.75","10,897.30","10,773.95","84.83K","0.00%"
"07-11-2018","10,874.45","10,880.25","10,885.65","10,864.50","0.73K","0.69%"
"06-11-2018","10,800.25","10,853.00","10,903.40","10,776.85","122.46K","-0.37%"
"05-11-2018","10,840.45","10,860.50","10,865.00","10,769.95","118.74K","-0.23%"
"02-11-2018","10,864.95","10,777.85","10,938.25","10,755.30","111.44K","1.69%"
"01-11-2018","10,684.85","10,703.20","10,747.05","10,621.95","109.62K","0.42%"
"31-10-2018","10,639.95","10,414.50","10,652.80","10,336.80","115.91K","2.32%"
"30-10-2018","10,398.65","10,467.75","10,541.65","10,351.70","110.11K","-0.70%"
"29-10-2018","10,472.45","10,337.50","10,501.85","10,239.15","181.74K","2.07%"
"26-10-2018","10,260.10","10,346.90","10,373.70","10,233.95","86.01K","-0.79%"
"25-10-2018","10,341.70","10,373.55","10,418.25","10,295.30","195.19K","-1.18%"
"24-10-2018","10,464.85","10,476.30","10,495.15","10,336.95","114.17K","1.39%"
"23-10-2018","10,321.70","10,226.05","10,388.25","10,225.35","88.06K","-0.14%"
"22-10-2018","10,336.05","10,447.05","10,477.90","10,313.90","95.50K","0.50%"
"19-10-2018","10,284.25","10,337.40","10,468.70","10,228.65","94.63K","-1.27%"
"17-10-2018","10,416.60","10,729.60","10,754.40","10,388.15","84.53K","-1.99%"
"16-10-2018","10,628.25","10,557.00","10,680.95","10,518.35","87.86K","0.79%"
"15-10-2018","10,545.05","10,584.40","10,609.05","10,443.10","81.24K","0.07%"
"12-10-2018","10,537.55","10,369.25","10,567.75","10,352.80","113.37K","2.64%"
"11-10-2018","10,266.90","10,203.85","10,358.90","10,192.20","115.80K","-2.81%"
"10-10-2018","10,563.60","10,247.80","10,603.10","10,242.10","119.57K","3.44%"
"09-10-2018","10,212.45","10,211.80","10,323.30","10,160.45","74.51K","0.36%"
"08-10-2018","10,175.95","10,192.75","10,265.05","10,029.20","100.15K","-0.40%"
"05-10-2018","10,216.90","10,442.75","10,510.15","10,129.40","119.87K","-2.53%"
"04-10-2018","10,481.65","10,454.25","10,517.80","10,350.15","130.47K","-1.02%"
"03-10-2018","10,589.40","10,676.10","10,740.35","10,566.20","98.57K","-1.09%"
"01-10-2018","10,706.55","10,550.75","10,730.90","10,448.45","104.15K","1.22%"
"28-09-2018","10,577.10","10,573.80","10,676.30","10,486.70","123.51K","0.50%"
"27-09-2018","10,524.95","10,717.65","10,721.80","10,510.30","105.36K","-1.67%"
"26-09-2018","10,703.60","10,760.10","10,782.20","10,650.40","90.62K","0.18%"
"25-09-2018","10,684.30","10,476.30","10,708.05","10,355.70","129.19K","1.90%"
"24-09-2018","10,485.15","10,882.25","10,883.05","10,448.55","118.53K","-3.44%"
"21-09-2018","10,858.45","11,043.05","11,187.75","10,451.40","169.46K","-1.04%"
"19-09-2018","10,973.05","11,103.80","11,112.15","10,957.20","97.82K","-0.84%"
"18-09-2018","11,065.85","11,214.35","11,249.90","11,050.45","89.52K","-1.40%"
"17-09-2018","11,223.50","11,349.65","11,349.65","11,207.65","61.41K","-1.68%"
"14-09-2018","11,414.70","11,300.95","11,427.95","11,290.50","73.03K","1.84%"
"12-09-2018","11,208.45","11,228.00","11,235.70","11,089.90","101.35K","0.20%"
"11-09-2018","11,186.30","11,374.90","11,376.90","11,174.25","124.38K","-1.36%"
"10-09-2018","11,340.30","11,466.30","11,471.35","11,321.30","112.85K","-1.41%"
"07-09-2018","11,502.10","11,509.70","11,523.00","11,426.10","76.22K","0.00%"
"06-09-2018","11,501.80","11,494.45","11,531.40","11,398.25","72.64K","0.37%"
"05-09-2018","11,459.65","11,508.50","11,553.55","11,365.75","76.60K","-0.54%"
"04-09-2018","11,521.60","11,631.70","11,651.45","11,501.10","94.85K","-0.94%"
"03-09-2018","11,631.30","11,785.05","11,785.60","11,616.95","57.34K","-0.75%"
"31-08-2018","11,719.05","11,747.00","11,784.15","11,671.10","78.11K","-0.21%"
"30-08-2018","11,743.35","11,803.85","11,805.00","11,703.80","93.06K","-0.54%"
"29-08-2018","11,807.45","11,787.15","11,845.30","11,780.15","90.85K","0.09%"
"28-08-2018","11,796.95","11,779.55","11,806.35","11,729.65","76.83K","0.47%"
"27-08-2018","11,741.20","11,647.25","11,758.05","11,636.20","117.17K","1.29%"
"24-08-2018","11,592.15","11,600.90","11,669.30","11,575.90","74.90K","-0.29%"
"23-08-2018","11,625.45","11,772.00","11,775.70","11,614.95","80.58K","-0.69%"
"21-08-2018","11,706.25","11,709.15","11,718.25","11,662.05","67.07K","-0.02%"
"20-08-2018","11,708.85","11,649.95","11,724.65","11,649.95","61.91K","0.75%"
"17-08-2018","11,621.65","11,593.80","11,649.00","11,582.60","81.04K","0.74%"
"16-08-2018","11,536.45","11,606.70","11,644.60","11,522.00","117.74K","-1.14%"
"14-08-2018","11,669.85","11,637.00","11,700.45","11,635.45","66.85K","0.58%"
"13-08-2018","11,602.70","11,646.05","11,659.90","11,583.25","103.18K","-1.41%"
"10-08-2018","11,768.75","11,849.15","11,853.40","11,740.75","187.77K","-0.59%"
"09-08-2018","11,838.10","11,810.50","11,855.20","11,781.20","166.05K","0.58%"
"08-08-2018","11,770.25","11,717.35","11,783.35","11,671.30","72.45K","0.58%"
"07-08-2018","11,702.40","11,726.70","11,729.30","11,669.60","86.71K","0.03%"
"06-08-2018","11,699.05","11,684.55","11,734.75","11,670.75","101.56K","0.54%"
"03-08-2018","11,636.00","11,521.50","11,649.40","11,514.60","72.86K","1.54%"
"02-08-2018","11,459.30","11,546.05","11,552.55","11,448.15","57.85K","-1.13%"
"01-08-2018","11,590.25","11,642.35","11,683.55","11,545.30","82.59K","-0.62%"
"31-07-2018","11,662.90","11,708.65","11,711.30","11,605.45","112.50K","-0.65%"
"30-07-2018","11,738.85","11,728.85","11,760.50","11,650.95","144.56K","0.41%"
"27-07-2018","11,691.00","11,627.55","11,699.45","11,624.85","109.79K","0.88%"
"26-07-2018","11,588.45","11,404.70","11,620.40","11,402.75","173.67K","1.67%"
"25-07-2018","11,398.20","11,351.55","11,418.50","11,345.95","64.93K","0.58%"
"24-07-2018","11,332.85","11,299.80","11,367.00","11,279.95","65.14K","0.18%"
"23-07-2018","11,312.70","11,205.75","11,324.60","11,197.30","66.79K","0.37%"
"20-07-2018","11,270.55","11,191.10","11,290.30","11,167.30","53.27K","0.55%"
"19-07-2018","11,208.70","11,300.95","11,300.95","11,186.30","61.43K","-0.63%"
"18-07-2018","11,279.35","11,334.20","11,385.85","11,258.80","74.45K","-0.05%"
"17-07-2018","11,285.30","11,173.40","11,301.75","11,171.10","60.56K","0.90%"
"16-07-2018","11,184.50","11,254.75","11,264.40","11,169.00","68.33K","-0.67%"
"13-07-2018","11,259.45","11,279.75","11,303.95","11,230.75","62.55K","-0.03%"
"12-07-2018","11,262.65","11,203.20","11,301.85","11,194.70","53.28K","0.98%"
"11-07-2018","11,153.25","11,193.60","11,229.90","11,138.90","52.79K","-0.34%"
"10-07-2018","11,191.30","11,129.65","11,199.45","11,110.85","54.54K","0.91%"
"09-07-2018","11,090.65","11,071.65","11,104.85","11,040.20","55.51K","0.60%"
"06-07-2018","11,024.00","11,015.90","11,084.95","11,008.05","69.05K","-0.17%"
"05-07-2018","11,043.20","11,035.95","11,080.65","11,003.35","46.18K","0.22%"
"04-07-2018","11,019.15","10,922.90","11,034.35","10,892.25","66.21K","1.00%"
"03-07-2018","10,909.70","10,931.35","10,952.35","10,886.95","57.41K","-0.21%"
"02-07-2018","10,932.70","11,019.75","11,022.05","10,868.30","120.65K","-0.68%"
"29-06-2018","11,007.05","10,960.55","11,031.00","10,953.70","76.46K","0.53%"
"28-06-2018","10,949.00","11,032.60","11,052.15","10,888.80","102.58K","-0.88%"
"27-06-2018","11,045.75","11,154.70","11,167.05","11,017.00","76.36K","-0.86%"
"26-06-2018","11,141.45","11,103.35","11,182.75","11,096.85","51.64K","0.01%"
"25-06-2018","11,140.10","11,201.85","11,219.00","11,131.00","48.59K","-0.66%"
"22-06-2018","11,213.85","11,049.40","11,231.65","11,022.10","65.22K","1.54%"
"21-06-2018","11,044.00","11,081.20","11,113.10","11,028.25","73.38K","0.03%"
"20-06-2018","11,040.35","10,953.05","11,049.80","10,951.85","60.31K","1.02%"
"19-06-2018","10,929.15","10,974.40","10,974.40","10,913.05","74.90K","-0.31%"
"18-06-2018","10,962.80","10,982.70","10,994.70","10,947.00","60.03K","-0.12%"
"15-06-2018","10,976.40","11,011.15","11,045.75","10,944.45","97.47K","-0.31%"
"14-06-2018","11,010.85","11,050.25","11,050.25","10,995.05","55.18K","-0.38%"
"13-06-2018","11,053.00","11,111.55","11,115.75","11,034.35","66.99K","-0.20%"
"12-06-2018","11,075.35","11,055.20","11,089.45","11,009.65","67.09K","0.55%"
"11-06-2018","11,014.40","11,007.70","11,081.60","10,994.30","66.19K","0.10%"
"08-06-2018","11,003.35","11,020.25","11,025.40","10,937.95","53.42K","-0.49%"
"07-06-2018","11,057.40","11,031.70","11,125.35","11,028.60","73.92K","0.84%"
"06-06-2018","10,965.10","10,896.70","10,979.50","10,870.50","61.98K","0.70%"
"05-06-2018","10,889.30","10,882.30","10,908.95","10,795.70","58.64K","0.08%"
"04-06-2018","10,881.05","11,178.65","11,187.70","10,862.50","80.83K","-1.60%"
"01-06-2018","11,058.05","11,119.80","11,166.75","11,037.10","90.22K","-0.66%"
"31-05-2018","11,131.70","11,014.35","11,191.25","10,931.05","169.97K","2.13%"
"30-05-2018","10,899.45","10,817.15","10,941.15","10,789.35","76.23K","0.03%"
"29-05-2018","10,895.75","11,003.05","11,004.70","10,875.60","65.25K","-1.08%"
"28-05-2018","11,014.55","10,898.50","11,045.90","10,892.65","83.20K","1.18%"
"25-05-2018","10,885.80","10,803.45","10,902.45","10,795.75","84.96K","0.97%"
"24-05-2018","10,781.75","10,686.85","10,809.80","10,657.40","76.78K","1.20%"
"23-05-2018","10,653.70","10,703.00","10,744.15","10,637.15","113.15K","-0.63%"
"22-05-2018","10,721.55","10,704.80","10,789.70","10,689.90","102.85K","0.26%"
"21-05-2018","10,693.65","10,831.05","10,838.10","10,669.65","65.11K","-0.83%"
"18-05-2018","10,783.20","10,853.55","10,868.20","10,769.95","67.41K","-0.85%"
"17-05-2018","10,875.75","10,930.30","10,934.60","10,828.60","57.19K","-0.25%"
"16-05-2018","10,903.20","10,945.20","10,993.20","10,884.45","71.05K","-1.03%"
"15-05-2018","11,016.65","11,019.00","11,168.20","10,984.95","70.83K","0.08%"
"14-05-2018","11,007.60","10,990.80","11,039.85","10,965.65","51.95K","0.18%"
"11-05-2018","10,988.30","10,881.45","10,996.85","10,863.85","47.72K","1.19%"
"10-05-2018","10,859.20","10,909.05","10,926.25","10,843.30","56.44K","-0.07%"
"09-05-2018","10,866.80","10,814.25","10,881.05","10,795.85","51.80K","0.02%"
"08-05-2018","10,864.55","10,880.95","10,885.45","10,826.80","141.05K","0.47%"
"07-05-2018","10,813.60","10,753.45","10,829.40","10,744.70","57.99K","0.72%"
"04-05-2018","10,735.80","10,760.65","10,760.65","10,706.30","47.44K","-0.08%"
"03-05-2018","10,743.90","10,714.30","10,770.90","10,702.35","60.20K","0.16%"
"02-05-2018","10,726.25","10,721.85","10,776.40","10,673.75","82.70K","0.47%"
"30-04-2018","10,675.75","10,658.65","10,714.80","10,640.55","63.22K","0.57%"
"27-04-2018","10,614.90","10,475.70","10,626.40","10,475.70","131.61K","1.28%"
"26-04-2018","10,480.90","10,483.20","10,493.55","10,439.00","89.04K","0.14%"
"25-04-2018","10,466.60","10,533.85","10,533.85","10,441.85","41.32K","-0.77%"
"24-04-2018","10,547.30","10,496.00","10,568.70","10,492.90","47.47K","0.65%"
"23-04-2018","10,479.55","10,558.05","10,558.05","10,349.00","47.11K","-0.21%"
"20-04-2018","10,501.40","10,583.45","10,585.10","10,471.40","57.01K","-0.74%"
"19-04-2018","10,579.70","10,640.15","10,640.40","10,557.90","54.03K","-0.24%"
"18-04-2018","10,605.00","10,722.50","10,722.60","10,583.50","54.90K","-0.74%"
"17-04-2018","10,684.20","10,689.50","10,707.00","10,626.65","50.07K","0.24%"
"16-04-2018","10,658.65","10,522.70","10,668.95","10,517.85","54.57K","0.84%"
"13-04-2018","10,569.95","10,577.60","10,631.20","10,525.85","69.23K","0.13%"
"12-04-2018","10,555.90","10,493.00","10,568.35","10,454.35","65.22K","0.50%"
"11-04-2018","10,502.95","10,542.75","10,545.95","10,444.65","55.56K","-0.36%"
"10-04-2018","10,541.05","10,554.20","10,575.85","10,517.00","104.53K","0.10%"
"09-04-2018","10,530.80","10,459.25","10,560.15","10,445.80","76.62K","0.60%"
"06-04-2018","10,468.15","10,424.30","10,482.90","10,388.10","79.43K","0.51%"
"05-04-2018","10,414.55","10,268.25","10,432.65","10,265.60","77.56K","2.41%"
"04-04-2018","10,169.25","10,317.65","10,346.50","10,143.35","81.63K","-1.38%"
"03-04-2018","10,311.45","10,248.15","10,326.55","10,227.65","85.54K","0.49%"
"02-04-2018","10,261.35","10,199.75","10,273.45","10,157.95","113.79K","0.53%"
"28-03-2018","10,207.60","10,232.85","10,241.20","10,188.00","111.29K","-0.60%"
"27-03-2018","10,269.50","10,259.40","10,304.15","10,215.75","99.33K","0.61%"
"26-03-2018","10,207.10","9,964.50","10,222.90","9,960.10","96.56K","2.35%"
"23-03-2018","9,972.75","9,997.05","10,014.35","9,934.50","112.93K","-1.66%"
"22-03-2018","10,140.80","10,197.10","10,232.65","10,125.40","79.23K","-0.58%"
"21-03-2018","10,199.55","10,211.40","10,269.80","10,178.10","65.57K","0.66%"
"20-03-2018","10,132.95","10,073.85","10,173.90","10,072.90","62.47K","0.20%"
"19-03-2018","10,112.80","10,232.15","10,252.15","10,092.85","69.39K","-0.96%"
"16-03-2018","10,211.25","10,355.70","10,363.10","10,189.30","107.54K","-1.56%"
"15-03-2018","10,373.40","10,391.75","10,432.30","10,356.50","59.98K","-0.14%"
"14-03-2018","10,387.80","10,338.45","10,400.60","10,264.25","74.60K","0.03%"
"13-03-2018","10,384.75","10,328.20","10,475.20","10,322.10","93.07K","0.37%"
"12-03-2018","10,346.80","10,262.10","10,368.35","10,245.85","73.65K","1.50%"
"09-03-2018","10,194.20","10,235.70","10,279.40","10,183.10","64.16K","-0.15%"
"08-03-2018","10,209.10","10,113.90","10,230.80","10,066.15","99.14K","1.54%"
"07-03-2018","10,054.55","10,161.20","10,162.90","10,035.40","96.43K","-1.43%"
"06-03-2018","10,200.65","10,396.55","10,424.20","10,148.95","75.72K","-1.32%"
"05-03-2018","10,337.55","10,354.40","10,354.65","10,281.45","58.97K","-0.34%"
"01-03-2018","10,372.60","10,416.40","10,482.35","10,359.55","73.68K","-0.64%"
"28-02-2018","10,439.10","10,481.45","10,490.40","10,422.00","72.95K","-1.16%"
"27-02-2018","10,561.65","10,687.85","10,696.10","10,552.15","59.45K","-1.10%"
"26-02-2018","10,678.65","10,572.50","10,686.45","10,552.10","56.04K","1.52%"
"23-02-2018","10,519.00","10,416.90","10,529.75","10,396.90","45.11K","1.17%"
"22-02-2018","10,396.85","10,361.85","10,407.65","10,335.80","94.26K","-0.08%"
"21-02-2018","10,405.55","10,432.65","10,433.20","10,364.00","60.11K","0.24%"
"20-02-2018","10,381.10","10,481.80","10,498.90","10,360.60","67.73K","-0.54%"
"19-02-2018","10,437.70","10,539.10","10,540.50","10,354.70","82.06K","-0.26%"
"16-02-2018","10,464.90","10,593.75","10,623.80","10,436.40","71.44K","-0.90%"
"15-02-2018","10,560.40","10,527.40","10,637.60","10,504.20","82.08K","0.59%"
"14-02-2018","10,498.10","10,620.00","10,620.35","10,450.35","89.04K","-0.61%"
"12-02-2018","10,562.00","10,493.95","10,578.75","10,462.45","81.97K","0.91%"
"09-02-2018","10,467.05","10,469.00","10,513.20","10,432.75","50.66K","-1.78%"
"08-02-2018","10,656.90","10,569.15","10,735.05","10,542.15","52.96K","1.11%"
"07-02-2018","10,539.95","10,659.25","10,670.90","10,492.15","70.30K","-0.31%"
"06-02-2018","10,572.50","10,302.45","10,698.60","10,267.75","95.05K","-1.05%"
"05-02-2018","10,685.15","10,697.85","10,741.50","10,643.50","72.59K","-1.85%"
"02-02-2018","10,886.90","11,143.75","11,145.55","10,863.05","80.12K","-3.07%"
"01-02-2018","11,231.75","11,252.25","11,337.75","11,127.35","88.84K","-0.27%"
"31-01-2018","11,262.15","11,151.20","11,273.00","11,145.10","73.28K","0.48%"
"30-01-2018","11,208.15","11,327.80","11,328.50","11,191.80","64.85K","-1.09%"
"29-01-2018","11,331.25","11,244.60","11,368.50","11,229.40","69.80K","0.88%"
"25-01-2018","11,232.65","11,219.45","11,267.40","11,115.55","115.44K","0.18%"
"24-01-2018","11,212.25","11,175.35","11,257.00","11,153.35","80.95K","0.15%"
"23-01-2018","11,195.05","11,101.70","11,207.65","11,097.60","92.89K","0.92%"
"22-01-2018","11,093.15","11,089.55","11,132.60","11,044.40","69.27K","0.18%"
"19-01-2018","11,073.25","10,970.00","11,088.40","10,903.60","66.68K","1.11%"
"18-01-2018","10,951.85","10,991.95","11,060.75","10,910.85","108.33K","1.05%"
"17-01-2018","10,837.85","10,720.90","10,855.20","10,719.95","96.06K","0.94%"
"16-01-2018","10,736.55","10,806.95","10,808.55","10,721.85","73.43K","-0.45%"
"15-01-2018","10,785.60","10,598.40","10,804.80","10,584.95","77.81K","2.41%"
"12-01-2018","10,531.55","10,507.75","10,547.60","10,451.95","53.94K","0.43%"
"11-01-2018","10,486.25","10,468.25","10,497.45","10,434.95","42.80K","0.21%"
"10-01-2018","10,464.55","10,496.35","10,503.40","10,448.70","34.88K","-0.33%"
"09-01-2018","10,499.50","10,539.55","10,566.45","10,476.35","44.85K","-0.19%"
"08-01-2018","10,520.00","10,500.60","10,551.00","10,500.55","44.26K","0.45%"
"05-01-2018","10,473.25","10,466.15","10,490.85","10,420.65","42.47K","0.42%"
"04-01-2018","10,428.95","10,412.35","10,440.75","10,381.25","49.98K","0.41%"
"03-01-2018","10,386.35","10,429.00","10,443.75","10,376.50","39.28K","-0.12%"
"02-01-2018","10,398.40","10,406.95","10,426.55","10,350.75","44.28K","0.24%"
"01-01-2018","10,373.70","10,479.65","10,482.30","10,360.05","44.53K","-0.97%"
"29-12-2017","10,475.15","10,435.60","10,483.95","10,426.70","46.43K","0.36%"
"28-12-2017","10,437.55","10,456.40","10,477.30","10,404.85","72.90K","-0.17%"
"27-12-2017","10,455.70","10,514.20","10,535.45","10,433.45","36.44K","-0.68%"
"26-12-2017","10,526.85","10,534.95","10,544.40","10,472.90","36.69K","0.03%"
"22-12-2017","10,523.30","10,499.35","10,530.50","10,476.55","38.25K","0.49%"
"21-12-2017","10,471.65","10,507.40","10,507.40","10,452.70","45.83K","-0.04%"
"20-12-2017","10,475.95","10,556.80","10,557.35","10,466.50","46.76K","-0.44%"
"19-12-2017","10,522.25","10,499.55","10,538.35","10,483.70","70.00K","0.42%"
"18-12-2017","10,477.75","10,316.30","10,539.00","10,107.90","82.47K","0.57%"
"15-12-2017","10,418.00","10,424.65","10,472.70","10,403.10","75.47K","1.04%"
"14-12-2017","10,310.55","10,276.25","10,330.15","10,193.55","52.17K","0.60%"
"13-12-2017","10,248.70","10,294.05","10,360.65","10,219.20","60.64K","-0.49%"
"12-12-2017","10,298.65","10,392.20","10,396.45","10,293.95","60.93K","-0.92%"
"11-12-2017","10,394.70","10,377.80","10,406.20","10,346.75","43.44K","0.65%"
"08-12-2017","10,328.00","10,237.65","10,338.15","10,237.65","52.47K","1.27%"
"07-12-2017","10,198.15","10,144.90","10,213.75","10,120.75","39.50K","0.78%"
"06-12-2017","10,119.25","10,224.10","10,225.65","10,104.55","51.59K","-1.29%"
"05-12-2017","10,251.25","10,223.95","10,285.65","10,173.55","49.45K","0.09%"
"04-12-2017","10,241.55","10,298.45","10,303.65","10,211.85","45.45K","-0.14%"
"01-12-2017","10,256.15","10,364.40","10,366.45","10,237.75","54.24K","-0.67%"
"30-11-2017","10,324.85","10,482.65","10,485.50","10,303.95","114.14K","-1.81%"
"29-11-2017","10,515.55","10,541.90","10,551.85","10,494.85","50.81K","-0.28%"
"28-11-2017","10,544.70","10,523.55","10,587.55","10,523.40","59.70K","0.00%"
"27-11-2017","10,544.20","10,476.80","10,559.35","10,470.20","45.00K","0.37%"
"24-11-2017","10,505.85","10,501.10","10,518.55","10,481.10","35.98K","0.20%"
"23-11-2017","10,485.00","10,534.30","10,537.75","10,452.00","49.21K","-0.32%"
"22-11-2017","10,518.40","10,500.35","10,539.70","10,487.10","54.49K","0.25%"
"21-11-2017","10,491.70","10,498.25","10,520.90","10,475.20","54.48K","0.13%"
"20-11-2017","10,478.20","10,489.55","10,503.25","10,451.80","49.82K","-0.19%"
"17-11-2017","10,498.65","10,507.25","10,565.25","10,479.25","82.00K","1.48%"
"16-11-2017","10,345.40","10,285.70","10,369.85","10,271.45","57.80K","0.92%"
"15-11-2017","10,251.50","10,276.45","10,306.00","10,238.15","70.96K","-0.40%"
"14-11-2017","10,292.45","10,298.85","10,340.40","10,271.85","66.37K","-0.19%"
"13-11-2017","10,312.30","10,413.75","10,433.20","10,303.65","99.47K","-0.91%"
"10-11-2017","10,407.05","10,343.40","10,434.85","10,331.70","138.02K","0.44%"
"09-11-2017","10,361.80","10,398.95","10,410.35","10,300.10","66.93K","0.03%"
"08-11-2017","10,358.45","10,427.30","10,464.80","10,339.85","77.95K","-0.58%"
"07-11-2017","10,418.75","10,551.40","10,572.40","10,407.75","75.90K","-1.06%"
"06-11-2017","10,530.20","10,497.75","10,570.70","10,486.35","82.65K","-0.01%"
"03-11-2017","10,530.85","10,506.50","10,561.90","10,446.00","91.86K","0.63%"
"02-11-2017","10,464.75","10,431.75","10,494.10","10,429.55","94.29K","0.26%"
"01-11-2017","10,437.60","10,289.60","10,453.90","10,277.35","124.66K","1.97%"
"31-10-2017","10,235.70","10,238.70","10,271.95","10,210.10","102.69K","0.13%"
"30-10-2017","10,222.40","10,198.45","10,257.10","10,176.50","92.60K","0.43%"
"27-10-2017","10,178.85","10,160.95","10,207.60","10,139.45","104.06K","0.22%"
"26-10-2017","10,156.60","10,085.35","10,168.75","10,046.65","245.70K","0.12%"
"25-10-2017","10,144.90","10,220.25","10,274.90","10,002.40","474.28K","1.67%"
"24-10-2017","9,978.40","9,956.55","10,000.25","9,907.60","70.37K","0.49%"
"23-10-2017","9,929.40","9,966.20","9,966.50","9,878.90","73.58K","-0.05%"
"19-10-2017","9,934.75","10,007.95","10,015.25","9,903.85","","-1.00%"
"18-10-2017","10,034.65","10,049.05","10,083.10","10,009.30","124.90K","-0.98%"
"17-10-2017","10,133.85","10,154.00","10,182.75","10,105.30","55.60K","-0.27%"
"16-10-2017","10,160.90","10,217.15","10,239.35","10,125.35","53.47K","-0.04%"
"13-10-2017","10,165.25","10,056.50","10,198.55","10,048.95","59.94K","1.18%"
"12-10-2017","10,046.65","9,973.45","10,057.90","9,915.10","52.31K","0.89%"
"11-10-2017","9,958.00","10,047.60","10,077.30","9,935.05","53.74K","-0.62%"
"10-10-2017","10,019.65","10,015.85","10,035.80","9,992.30","47.46K","0.17%"
"09-10-2017","10,002.35","9,990.60","10,022.25","9,973.05","51.99K","0.17%"
"06-10-2017","9,985.05","9,968.65","10,005.45","9,955.15","66.34K","0.28%"
"05-10-2017","9,956.95","10,005.80","10,016.80","9,945.95","47.43K","-0.44%"
"04-10-2017","10,000.55","10,010.40","10,040.40","9,972.75","43.62K","0.01%"
"03-10-2017","9,999.80","9,997.20","10,012.35","9,928.25","49.17K","0.61%"
"29-09-2017","9,939.35","9,959.15","10,027.85","9,916.15","52.27K","0.22%"
"28-09-2017","9,917.95","9,809.00","9,938.00","9,768.10","101.31K","1.12%"
"27-09-2017","9,807.70","10,008.45","10,014.05","9,791.05","74.85K","-1.45%"
"26-09-2017","9,952.40","9,936.75","9,980.60","9,875.90","59.62K","0.00%"
"25-09-2017","9,952.75","10,064.15","10,064.15","9,894.00","66.28K","-1.11%"
"22-09-2017","10,064.90","10,182.95","10,184.70","10,050.40","69.19K","-1.50%"
"21-09-2017","10,218.60","10,237.45","10,261.75","10,155.25","51.41K","-0.27%"
"20-09-2017","10,246.75","10,243.70","10,282.95","10,231.00","53.56K","-0.18%"
"19-09-2017","10,265.40","10,301.20","10,303.40","10,256.70","43.49K","-0.27%"
"18-09-2017","10,292.90","10,279.10","10,316.30","10,275.05","50.62K","0.53%"
"15-09-2017","10,238.50","10,226.70","10,271.15","10,207.00","78.91K","-0.19%"
